"gene_set","database","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"clean_D2","MSigDB_Reactome","REACTOME_SARS_COV_2_INFECTION","REACTOME_SARS_COV_2_INFECTION","20/634","47/753",0.425531914893617,0.505403047184375,-8.07752076896998,0.999999999998875,1,0.87624466571835,"TMEM258/HLA-A/GJA1/RPN1/RPN2/ANO1/SEC23A/PRKCSH/MAN1B1/MGAT1/GPC1/B2M/GPC6/ST3GAL2/SEC24D/OSTC/SEC13/OST4/ISG15/HSPG2",20
"clean_D2","MSigDB_Reactome","REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S","REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S","2/634","28/753",0.0714285714285714,0.0848355114916629,-11.3838519919881,1,1,0.87624466571835,"EIF4G1/EIF4EBP1",2
"clean_D2","MSigDB_Reactome","REACTOME_CELLULAR_RESPONSES_TO_STIMULI","REACTOME_CELLULAR_RESPONSES_TO_STIMULI","69/634","131/753",0.526717557251908,0.625580947335469,-10.8762320305382,1,1,0.87624466571835,"PSMC4/NDUFA4/COX7B/ANXA2/CREB3/GJA1/CAPNS1/PDIA6/PREB/MAPKAPK2/DCTN1/CARM1/COX7A1/TUBA1B/GCN1/MYC/PSMD8/MMP14/ATP6V0E1/PPP2R1A/PSMB3/NUDT2/COX5A/PRKAR2A/PRDX5/SEC31A/HSPA12B/CCL2/LAMTOR1/SERP1/ANAPC11/GPX1/WIPI1/TXN2/HMOX2/KLHDC3/GNG5/CALR/ITGA5/AKT1S1/GSR/PDIA5/ATP6V0D1/XBP1/CAPZB/SRPRB/SHC1/CYBA/LAMTOR2/TUBA1C/YIF1A/ARFGAP1/CDKN2A/TUBB2A/GPX7/HM13/P4HB/SEC13/FKBP14/ATOX1/MAP4K4/GPX8/KDELR3/MYDGF/HSPG2/IGFBP7/CREB3L1/SERPINH1/FN1",69
"clean_D2","MSigDB_Reactome","REACTOME_CELLULAR_RESPONSE_TO_STARVATION","REACTOME_CELLULAR_RESPONSE_TO_STARVATION","6/634","64/753",0.09375,0.111346608832808,-17.1432377080405,1,1,0.87624466571835,"GCN1/ATP6V0E1/LAMTOR1/ATP6V0D1/LAMTOR2/SEC13",6
"clean_D2","MSigDB_Reactome","REACTOME_EUKARYOTIC_TRANSLATION_INITIATION","REACTOME_EUKARYOTIC_TRANSLATION_INITIATION","2/634","60/753",0.0333333333333333,0.039589905362776,-17.8873412571662,1,1,0.87624466571835,"EIF4G1/EIF4EBP1",2
"clean_D2","MSigDB_Reactome","REACTOME_INFECTIOUS_DISEASE","REACTOME_INFECTIOUS_DISEASE","88/634","153/753",0.57516339869281,0.683119935671429,-10.1284986913147,1,1,0.87624466571835,"TMEM258/PSMC4/HLA-A/MAP2K2/GJA1/KDELR1/RPN1/SLC25A5/CHMP1A/DPM3/AP1S1/GBP2/TUBA1B/RPN2/PUF60/PSMD8/ANO1/POLR2G/UBA1/FKBP1A/PSMB3/AP2M1/GTF2H5/IFNGR2/PRKAR2A/SEC23A/SIGMAR1/PPP1CA/LY6E/GSDMD/PRKCSH/MAN1B1/ARPC2/MGAT1/GPC1/CHD3/GNG5/MYO1C/CALR/B2M/CALM3/BUD31/TXNL4A/SH3GL1/GPC6/IMPDH1/MED8/EIF4G1/ARPC4/ARPC1A/ACTB/NRBP1/ST3GAL2/DPM2/DYNLT1/P4HA3/UBE2L6/LAMB2/SNF8/TAF10/LAMC1/MYH9/SEC24D/OSTC/CYBA/TUBA1C/PACS1/RRBP1/IL1R1/LAMA4/TUBB2A/C1S/P4HB/HDLBP/AP2S1/SEC13/RUNX1/OST4/ISG15/GAS6/ARPC1B/P4HA2/PPIB/COL5A3/HSPG2/FN1/COL5A2/COL5A1",88
"clean_D2","MSigDB_Reactome","REACTOME_INFLUENZA_INFECTION","REACTOME_INFLUENZA_INFECTION","4/634","62/753",0.0645161290322581,0.0766256232827923,-17.507119996666,1,1,0.87624466571835,"POLR2G/CALR/SEC13/ISG15",4
"clean_D2","MSigDB_Reactome","REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION","REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION","2/634","60/753",0.0333333333333333,0.039589905362776,-17.8873412571662,1,1,0.87624466571835,"POLR2G/SEC13",2
"clean_D2","MSigDB_Reactome","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES","14/634","73/753",0.191780821917808,0.227777537703643,-16.0150932747316,1,1,0.87624466571835,"PSMC4/PSMD8/SLC3A2/PSMB3/TXN2/ECHS1/SRM/GSR/FMO1/PAPSS2/ETHE1/ALDH18A1/PYCR1/NNMT",14
"clean_D2","MSigDB_Reactome","REACTOME_METABOLISM_OF_RNA","REACTOME_METABOLISM_OF_RNA","28/634","87/753",0.32183908045977,0.382247362123355,-14.1324412533156,1,1,0.87624466571835,"PSMC4/FASTK/TSR3/MAGOHB/POP7/MAPKAPK2/LSM7/WDR46/XPOT/PUF60/NOP10/PSMD8/IMP4/POLR2G/PPP2R1A/APOBEC3C/PSMB3/GTF2H5/SNRPC/REXO2/PPP1CA/SNRNP25/THOC6/BUD31/TXNL4A/EIF4G1/FAM50A/SEC13",28
"clean_D2","MSigDB_Reactome","REACTOME_NERVOUS_SYSTEM_DEVELOPMENT","REACTOME_NERVOUS_SYSTEM_DEVELOPMENT","51/634","112/753",0.455357142857143,0.540826385759351,-12.1489008894376,1,1,0.87624466571835,"PLXNA3/PSMC4/PMP22/NRP2/PLXNA2/MAGOHB/MAP2K2/CFL1/DLG1/MYL6/LIMK1/TUBA1B/PSMD8/PSMB3/AP2M1/PRKAR2A/PSENEN/CXCL12/CAP1/CLTB/ARPC2/GPC1/DPYSL3/ITGA5/RHOC/EIF4G1/ARPC4/ARPC1A/ACTB/EPHB3/SHC1/PFN1/LAMC1/MYH9/ENAH/TUBA1C/TUBB2A/EPHB2/EVL/AP2S1/PDLIM7/ARPC1B/MMP2/MYL9/COL5A3/COL6A1/COL6A3/COL6A2/COL5A2/COL3A1/COL5A1",51
"clean_D2","MSigDB_Reactome","REACTOME_NONSENSE_MEDIATED_DECAY_NMD","REACTOME_NONSENSE_MEDIATED_DECAY_NMD","3/634","61/753",0.0491803278688525,0.0584113357811449,-17.6951056599853,1,1,0.87624466571835,"MAGOHB/PPP2R1A/EIF4G1",3
"clean_D2","MSigDB_Reactome","REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS","REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS","5/634","64/753",0.078125,0.0927888406940063,-17.5012403147895,1,1,0.87624466571835,"PSMC4/MAGOHB/PSMD8/PSMB3/EIF4G1",5
"clean_D2","MSigDB_Reactome","REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY","REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY","1/634","59/753",0.0169491525423729,0.0201304603539539,-18.0840040854575,1,1,0.87624466571835,"GCN1",1
"clean_D2","MSigDB_Reactome","REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL","REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL","3/634","61/753",0.0491803278688525,0.0584113357811449,-17.6951056599853,1,1,0.87624466571835,"PSMC4/PSMD8/PSMB3",3
"clean_D2","MSigDB_Reactome","REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE","REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE","3/634","36/753",0.0833333333333333,0.0989747634069401,-12.7793479859891,1,1,0.87624466571835,"PSMC4/PSMD8/PSMB3",3
"clean_D2","MSigDB_Reactome","REACTOME_RRNA_PROCESSING","REACTOME_RRNA_PROCESSING","4/634","62/753",0.0645161290322581,0.0766256232827923,-17.507119996666,1,1,0.87624466571835,"TSR3/WDR46/NOP10/IMP4",4
"clean_D2","MSigDB_Reactome","REACTOME_SARS_COV_1_HOST_INTERACTIONS","REACTOME_SARS_COV_1_HOST_INTERACTIONS","3/634","31/753",0.0967741935483871,0.114938434924188,-11.608224483661,1,1,0.87624466571835,"FKBP1A/RUNX1/PPIB",3
"clean_D2","MSigDB_Reactome","REACTOME_SARS_COV_1_INFECTION","REACTOME_SARS_COV_1_INFECTION","6/634","34/753",0.176470588235294,0.209593616626461,-10.8794144346496,1,1,0.87624466571835,"FKBP1A/PRKCSH/MGAT1/ST3GAL2/RUNX1/PPIB",6
"clean_D2","MSigDB_Reactome","REACTOME_SARS_COV_2_HOST_INTERACTIONS","REACTOME_SARS_COV_2_HOST_INTERACTIONS","7/634","34/753",0.205882352941176,0.244525886064205,-10.3985951442815,1,1,0.87624466571835,"HLA-A/GJA1/SEC23A/B2M/SEC24D/SEC13/ISG15",7
"clean_D2","MSigDB_Reactome","REACTOME_SELENOAMINO_ACID_METABOLISM","REACTOME_SELENOAMINO_ACID_METABOLISM","3/634","61/753",0.0491803278688525,0.0584113357811449,-17.6951056599853,1,1,0.87624466571835,"GSR/PAPSS2/NNMT",3
"clean_D2","MSigDB_Reactome","REACTOME_SIGNALING_BY_ROBO_RECEPTORS","REACTOME_SIGNALING_BY_ROBO_RECEPTORS","12/634","71/753",0.169014084507042,0.200737548318301,-16.3232437712796,1,1,0.87624466571835,"PSMC4/MAGOHB/PSMD8/PSMB3/PRKAR2A/CXCL12/CAP1/GPC1/EIF4G1/PFN1/ENAH/EVL",12
"clean_D2","MSigDB_Reactome","REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE","REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE","9/634","67/753",0.134328358208955,0.159541409670888,-16.6253858155335,1,1,0.87624466571835,"RPN1/RPN2/SEC61B/SSR2/SEC61G/SRPRB/SSR4/SSR3/SEC61A1",9
"clean_D2","MSigDB_Reactome","REACTOME_TRANSLATION","REACTOME_TRANSLATION","16/634","88/753",0.181818181818182,0.215944938342415,-18.0533226858646,1,1,0.87624466571835,"PSMC4/GADD45GIP1/RPN1/AURKAIP1/RPN2/PSMD8/SEC61B/PSMB3/SSR2/SEC61G/EIF4G1/SRPRB/SSR4/EIF4EBP1/SSR3/SEC61A1",16
"clean_D2","MSigDB_Reactome","REACTOME_VIRAL_INFECTION_PATHWAYS","REACTOME_VIRAL_INFECTION_PATHWAYS","66/634","130/753",0.507692307692308,0.602984712448435,-11.4792879892086,1,1,0.87624466571835,"TMEM258/PSMC4/HLA-A/GJA1/KDELR1/RPN1/SLC25A5/CHMP1A/DPM3/AP1S1/TUBA1B/RPN2/PUF60/PSMD8/ANO1/POLR2G/UBA1/FKBP1A/PSMB3/AP2M1/GTF2H5/IFNGR2/SEC23A/SIGMAR1/PPP1CA/LY6E/PRKCSH/MAN1B1/MGAT1/GPC1/CHD3/CALR/B2M/BUD31/TXNL4A/GPC6/IMPDH1/MED8/EIF4G1/NRBP1/ST3GAL2/DPM2/DYNLT1/P4HA3/UBE2L6/SNF8/TAF10/SEC24D/OSTC/TUBA1C/PACS1/RRBP1/IL1R1/TUBB2A/C1S/P4HB/HDLBP/AP2S1/SEC13/RUNX1/OST4/ISG15/GAS6/P4HA2/PPIB/HSPG2",66
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","72/213","97/448",0.742268041237113,1.56120226513722,5.93828936426677,1.76641209155637e-09,5.65251869298039e-08,5.20626721721878e-08,"PMP22/ELN/IL32/FBLN2/CXCL12/DCN/ECM2/TNC/DPYSL3/MYLK/PLOD2/THBS1/FLNA/EDIL3/TPM4/SGCD/LAMC1/CALU/FMOD/LOX/NID2/HTRA1/ECM1/PLOD1/DAB2/TGFBI/ABI3BP/TPM1/LRP1/FBLN1/CADM1/TNFRSF12A/EFEMP2/FSTL1/ACTA2/P3H1/FAP/COL11A1/COL12A1/COL16A1/MMP2/MXRA5/MYL9/PPIB/VCAN/IGFBP4/LRRC15/COL5A3/SFRP4/BASP1/NNMT/TIMP1/TAGLN/BMP1/THBS2/FBN1/CTHRC1/PCOLCE/COMP/COL6A3/POSTN/ADAM12/COL6A2/SERPINH1/THY1/FN1/COL5A2/COL3A1/COL5A1/COL1A2/SPARC/COL1A1",72
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_COAGULATION","HALLMARK_COAGULATION","20/213","27/448",0.740740740740741,1.55798991479743,2.84430926400431,0.00371652842118981,0.059464454739037,0.0547698925227972,"CFH/ANXA1/S100A13/THBS1/ARF4/LGMN/C1S/HTRA1/PLAU/LRP1/CTSB/C1R/CTSK/MMP2/TIMP1/BMP1/FBN1/COMP/FN1/SPARC",20
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_MYOGENESIS","HALLMARK_MYOGENESIS","21/213","32/448",0.65625,1.38028169014085,2.1229676257718,0.0257909930763818,0.224100975282055,0.206408793022946,"COL15A1/PTGIS/MYO1C/MYLK/PLXNB2/PDE4DIP/EPHB3/SGCD/MYH9/SMTN/PDLIM7/AK1/AEBP1/TAGLN/IGFBP7/COL6A3/ADAM12/COL6A2/COL3A1/SPARC/COL1A1",21
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM","13/213","18/448",0.722222222222222,1.51904016692749,2.1375319985672,0.0280126219102569,0.224100975282055,0.206408793022946,"PTGDS/APOE/SLC12A4/AKR1C3/GSR/FMO1/TNFRSF1A/PAPSS2/TMEM176B/IL1R1/FBLN1/PYCR1/IGFBP4",13
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_DN","11/213","17/448",0.647058823529412,1.36095001380834,1.44292088844189,0.115589356300188,0.508591392864085,0.468439440795867,"HAS2/PMP22/EFEMP1/LAMC1/DAB2/RUNX1/COL11A1/COL5A2/COL3A1/COL1A2/COL1A1",11
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT","13/213","21/448",0.619047619047619,1.30203442879499,1.34822318981507,0.130099535905131,0.508591392864085,0.468439440795867,"CFH/ZEB1/CTSC/S100A13/LGMN/C1S/S100A9/LRP1/ATOX1/CTSB/C1R/TIMP1/FN1",13
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS","7/213","10/448",0.7,1.47230046948357,1.4364514570568,0.131833603586783,0.508591392864085,0.468439440795867,"CCND2/FSTL1/VCAN/TIMP1/POSTN/COL5A2/COL3A1",7
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","15/213","25/448",0.6,1.26197183098592,1.28192922424617,0.140699869907455,0.508591392864085,0.468439440795867,"HLA-A/CFH/CCL2/B2M/TNFSF10/VAMP5/HLA-DRB1/IFITM3/C1S/IFI27/MVP/C1R/ISG15/CD74/LGALS3BP",15
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_JUNCTION","18/213","31/448",0.580645161290323,1.22126306224443,1.21431502937613,0.151694999000563,0.508591392864085,0.468439440795867,"B4GALT1/THBS3/SHC1/MYH9/CD99/FLNC/EVL/TGFBI/LIMA1/COL16A1/MMP2/MYL9/VCAN/BMP1/FBN1/MDK/CERCAM/THY1",18
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_APOPTOSIS","HALLMARK_APOPTOSIS","11/213","18/448",0.611111111111111,1.28534167970788,1.17510553087061,0.174828291297029,0.508591392864085,0.468439440795867,"CCND2/DCN/ANXA1/GSR/TNFSF10/DAP/IGFBP6/IFITM3/TNFRSF12A/MMP2/TIMP1",11
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE","11/213","18/448",0.611111111111111,1.28534167970788,1.17510553087061,0.174828291297029,0.508591392864085,0.468439440795867,"CXCL12/PAPSS2/SEMA3B/DNAJC1/IDH2/FARP1/S100A9/MYOF/NBL1/IGFBP4/MDK",11
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS","15/213","29/448",0.517241379310345,1.08790675084993,0.46550446166415,0.391396021331713,0.911718646827593,0.839740858920151,"DCN/CHPF2/PLOD2/B4GALT1/GMPPA/AKR1A1/PLOD1/HDLBP/TGFBI/KDELR3/B4GALT2/CHPF/P4HA2/VCAN/COL5A1",15
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING","12/213","23/448",0.521739130434783,1.09736680955297,0.455921449507366,0.403491353801726,0.911718646827593,0.839740858920151,"CSF1/CCND2/SERPINB6/MYO1C/TNFSF10/CTSZ/AHR/IFITM3/ECM1/GLIPR2/CKAP4/COL6A1",12
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY","9/213","17/448",0.529411764705882,1.11350455675228,0.453741763695194,0.417075367625388,0.911718646827593,0.839740858920151,"CXCL12/PAPSS2/B4GALT1/SEMA3B/FARP1/OLFML3/MYOF/NBL1/IGFBP4",9
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_MITOTIC_SPINDLE","HALLMARK_MITOTIC_SPINDLE","7/213","13/448",0.538461538461538,1.13253882267967,0.461189900636151,0.427368115700434,0.911718646827593,0.839740858920151,"CTTN/CAPZB/FLNA/MYH9/FARP1/PALLD/MARCKS",7
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","8/213","16/448",0.5,1.05164319248826,0.200051048435809,0.520082844908488,0.983984826951933,0.906301814297833,"CSF1/B2M/IFITM3/C1S/IFI27/ISG15/CD74/LGALS3BP",8
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_PEROXISOME","HALLMARK_PEROXISOME","7/213","14/448",0.5,1.05164319248826,0.186698946337299,0.531946261136534,0.983984826951933,0.906301814297833,"ITGB1BP1/SEMA3C/ERCC1/IDH2/CRABP2/MVP/CADM1",7
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ALLOGRAFT_REJECTION","12/213","25/448",0.48,1.00957746478873,0.0468662297036237,0.561860187703932,0.983984826951933,0.906301814297833,"HLA-A/CSF1/CCND2/IFNGR2/CCL2/B2M/FLNA/CDKN2A/CD74/HLA-DRA/TIMP1/THY1",12
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP","10/213","21/448",0.476190476190476,1.00156494522692,0.00698561238246151,0.58424099100271,0.983984826951933,0.906301814297833,"ADGRA2/CCND2/CFH/SEMA3B/SPARCL1/TMEM176B/TMEM176A/ITGBL1/EPHB2/PLAU",10
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB","8/213","18/448",0.444444444444444,0.934793948878456,-0.268534170674271,0.693264995939544,0.999999947968929,0.921052583655592,"CSF1/IFNGR2/CCL2/TNC/B4GALT1/TUBB2A/PLAU/MARCKS",8
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY","10/213","23/448",0.434782608695652,0.914472341294142,-0.400484459839804,0.729685179467876,0.999999947968929,0.921052583655592,"CCND2/PTPN14/DDB2/CD82/PLXNB2/PHLDA3/CDKN2A/SEC61A1/ZMAT3/AK1",10
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE","9/213","23/448",0.391304347826087,0.823025107164728,-0.82868741451339,0.85183129518773,0.999999947968929,0.921052583655592,"HAS2/CSF1/IFNGR2/CCL2/CD82/TNFSF10/AHR/IL1R1/TIMP1",9
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","9/213","23/448",0.391304347826087,0.823025107164728,-0.82868741451339,0.85183129518773,0.999999947968929,0.921052583655592,"SEC31A/CCL2/PDIA5/SHC1/ALDH18A1/ARFGAP1/TUBB2A/FKBP14/KDELR3",9
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_ADIPOGENESIS","HALLMARK_ADIPOGENESIS","8/213","21/448",0.380952380952381,0.801251956181534,-0.887172772572612,0.867240569942478,0.999999947968929,0.921052583655592,"CMBL/COL15A1/APOE/MYLK/SPARCL1/VEGFB/LAMA4/CD151",8
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_HYPOXIA","HALLMARK_HYPOXIA","13/213","33/448",0.393939393939394,0.828567363778631,-0.973052017242868,0.876327893274077,0.999999947968929,0.921052583655592,"DCN/NDST1/HEXA/MYH9/CSRP2/LOX/TGFB3/NAGK/HDLBP/TGFBI/KDELR3/P4HA2/COL5A1",13
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_PROTEIN_SECRETION","HALLMARK_PROTEIN_SECRETION","3/213","10/448",0.3,0.630985915492958,-1.12231694358514,0.9280898727899,0.999999947968929,0.921052583655592,"SEC31A/CTSC/SEC24D",3
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_MTORC1_SIGNALING","HALLMARK_MTORC1_SIGNALING","5/213","17/448",0.294117647058824,0.618613642640155,-1.52461648579821,0.964136267091838,0.999999947968929,0.921052583655592,"GSR/PLOD2/CTSC/LGMN/SERPINH1",5
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR","6/213","20/448",0.3,0.630985915492958,-1.60563079137015,0.968748161721904,0.999999947968929,0.921052583655592,"DDB2/ERCC1/SEC61A1/POLD4/NME4/AK1",6
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_UV_RESPONSE_UP","HALLMARK_UV_RESPONSE_UP","4/213","16/448",0.25,0.525821596244131,-1.8368323538197,0.984096161708196,0.999999947968929,0.921052583655592,"CLTB/KLHDC3/UROD/FMO1",4
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_FATTY_ACID_METABOLISM","2/213","10/448",0.2,0.420657276995305,-1.76200904374562,0.985017173327476,0.999999947968929,0.921052583655592,"UROD/FMO1",2
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V1","1/213","25/448",0.04,0.084131455399061,-4.48169808361904,0.999999947968929,0.999999947968929,0.921052583655592,"PRDX4",1
"branch_common_increasing","MSigDB_Hallmark","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_OXIDATIVE_PHOSPHORYLATION","1/213","25/448",0.04,0.084131455399061,-4.48169808361904,0.999999947968929,0.999999947968929,0.921052583655592,"IDH2",1
"branch_common_increasing","MSigDB_KEGG_Legacy","KEGG_ECM_RECEPTOR_INTERACTION","KEGG_ECM_RECEPTOR_INTERACTION","22/154","27/408",0.814814814814815,2.15873015873016,4.84554255056736,1.99922080514526e-06,3.42511917970111e-05,3.11374470881919e-05,"TNC/THBS3/THBS1/LAMB2/LAMC1/LAMA4/ITGA11/THBS4/COL11A1/COL5A3/HSPG2/THBS2/COL6A1/COMP/COL6A3/COL6A2/FN1/COL5A2/COL3A1/COL5A1/COL1A2/COL1A1",22
"branch_common_increasing","MSigDB_KEGG_Legacy","KEGG_FOCAL_ADHESION","KEGG_FOCAL_ADHESION","30/154","42/408",0.714285714285714,1.89239332096475,4.74876983337107,3.11374470881919e-06,3.42511917970111e-05,3.11374470881919e-05,"CCND2/TNC/MYLK/THBS3/THBS1/FLNA/LAMB2/SHC1/LAMC1/ILK/VEGFB/LAMA4/PARVB/FLNC/ITGA11/THBS4/COL11A1/MYL9/COL5A3/THBS2/COL6A1/COMP/COL6A3/COL6A2/FN1/COL5A2/COL3A1/COL5A1/COL1A2/COL1A1",30
"branch_common_increasing","MSigDB_KEGG_Legacy","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION","13/154","18/408",0.722222222222222,1.91341991341991,3.0825854995727,0.00260831967335207,0.0191276776045818,0.0173887978223471,"CSF1/LTBR/IFNGR2/CCL2/CXCL12/TNFRSF1A/TNFSF10/NGFR/VEGFB/IL1R1/CCL14/TGFB3/TNFRSF12A",13
"branch_common_increasing","MSigDB_KEGG_Legacy","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION","7/154","11/408",0.636363636363636,1.68595041322314,1.79363685049774,0.0714872475944501,0.313252980558099,0.284775436870999,"HLA-A/B2M/HLA-DRB1/LGMN/CTSB/CD74/HLA-DRA",7
"branch_common_increasing","MSigDB_KEGG_Legacy","KEGG_LYSOSOME","KEGG_LYSOSOME","11/154","20/408",0.55,1.45714285714286,1.63039104040312,0.0830178474195467,0.313252980558099,0.284775436870999,"CLTB/ARSA/AP3D1/CTSC/HEXA/CTSZ/GALNS/LGMN/CTSA/CTSB/CTSK",11
"branch_common_increasing","MSigDB_KEGG_Legacy","KEGG_AXON_GUIDANCE","KEGG_AXON_GUIDANCE","8/154","14/408",0.571428571428571,1.5139146567718,1.5217650919756,0.108256986886737,0.313252980558099,0.284775436870999,"CXCL12/NFATC2/SEMA3C/PLXNB2/EPHB3/SEMA3B/EPHB2/SEMA6B",8
"branch_common_increasing","MSigDB_KEGG_Legacy","KEGG_TGF_BETA_SIGNALING_PATHWAY","KEGG_TGF_BETA_SIGNALING_PATHWAY","8/154","14/408",0.571428571428571,1.5139146567718,1.5217650919756,0.108256986886737,0.313252980558099,0.284775436870999,"CHRD/DCN/THBS3/THBS1/TGFB3/THBS4/THBS2/COMP",8
"branch_common_increasing","MSigDB_KEGG_Legacy","KEGG_MAPK_SIGNALING_PATHWAY","KEGG_MAPK_SIGNALING_PATHWAY","7/154","12/408",0.583333333333333,1.54545454545455,1.49156540541326,0.117958404253357,0.313252980558099,0.284775436870999,"NFATC2/TNFRSF1A/FLNA/IL1R1/TGFB3/FLNC/MAP4K4",7
"branch_common_increasing","MSigDB_KEGG_Legacy","KEGG_CELL_ADHESION_MOLECULES_CAMS","KEGG_CELL_ADHESION_MOLECULES_CAMS","6/154","10/408",0.6,1.58961038961039,1.46812927377128,0.12814894659195,0.313252980558099,0.284775436870999,"HLA-A/CD99/HLA-DRB1/CADM1/HLA-DRA/VCAN",6
"branch_common_increasing","MSigDB_KEGG_Legacy","KEGG_DILATED_CARDIOMYOPATHY","KEGG_DILATED_CARDIOMYOPATHY","6/154","11/408",0.545454545454545,1.44510035419126,1.16385730230232,0.196142985388949,0.359595473213073,0.326904975648248,"TPM4/SGCD/RYR2/TGFB3/TPM1/ITGA11",6
