"gene","discovery_detection_fraction","discovery_detection_eligible","metacell_variance","selected_top_variable","clean_program"
"CRTC3",0.190654205607477,TRUE,0.00550576140405426,TRUE,NA
"RP11-154B12.3",0.00654205607476636,FALSE,NA,FALSE,NA
"CRTC3-AS1",0.0177570093457944,FALSE,NA,FALSE,NA
"CTD-3065B20.3",0.000934579439252336,FALSE,NA,FALSE,NA
"CTD-3065B20.2",0,FALSE,NA,FALSE,NA
"HDDC3",0.0598130841121495,TRUE,0.000582981226049642,FALSE,NA
"RP11-387D10.4",0,FALSE,NA,FALSE,NA
"VPS33B",0.0289719626168224,FALSE,NA,FALSE,NA
"BLM",0.000934579439252336,FALSE,NA,FALSE,NA
"RCCD1",0.0336448598130841,FALSE,NA,FALSE,NA
"UNC45A",0.145794392523364,TRUE,0.00367709810126263,FALSE,NA
"PRC1",0.00934579439252336,FALSE,NA,FALSE,NA
"MAN2A2",0.0532710280373832,TRUE,0.00117902656379795,FALSE,NA
"FURIN",0.134579439252336,TRUE,0.00400273052901963,FALSE,NA
"FES",0.0439252336448598,FALSE,NA,FALSE,NA
"AC068831.15",0.000934579439252336,FALSE,NA,FALSE,NA
"AC068831.3",0,FALSE,NA,FALSE,NA
"AC068831.6",0.00186915887850467,FALSE,NA,FALSE,NA
"PRC1-AS1",0.00373831775700935,FALSE,NA,FALSE,NA
"AC068831.10",0.00747663551401869,FALSE,NA,FALSE,NA
"AC068831.16",0.00280373831775701,FALSE,NA,FALSE,NA
"SV2B",0.00841121495327103,FALSE,NA,FALSE,NA
"CRAT37",0,FALSE,NA,FALSE,NA
"SLCO3A1",0.196261682242991,TRUE,0.00647035709224318,TRUE,NA
"RP11-152L20.3",0.00373831775700935,FALSE,NA,FALSE,NA
"RP11-24J19.1",0,FALSE,NA,FALSE,NA
"CHD2",0.188785046728972,TRUE,0.00589259815766048,TRUE,NA
"ST8SIA2",0.0102803738317757,FALSE,NA,FALSE,NA
"RP11-386M24.9",0.00841121495327103,FALSE,NA,FALSE,NA
"FAM174B",0.0869158878504673,TRUE,0.00161427175862881,FALSE,NA
"RP11-437B10.1",0.295327102803738,TRUE,0.0067458644053833,TRUE,NA
"CTD-2313J17.6",0,FALSE,NA,FALSE,NA
"RGMA",0.091588785046729,TRUE,0.00286004410242896,FALSE,NA
"RP11-266O8.1",0.00747663551401869,FALSE,NA,FALSE,NA
"RP11-739G5.1",0.00560747663551402,FALSE,NA,FALSE,NA
"LINC01579",0.00841121495327103,FALSE,NA,FALSE,NA
"RP11-76E17.3",0.000934579439252336,FALSE,NA,FALSE,NA
"MCTP2",0.0457943925233645,FALSE,NA,FALSE,NA
"RP11-255M2.3",0.00280373831775701,FALSE,NA,FALSE,NA
"LINC01197",0.0186915887850467,FALSE,NA,FALSE,NA
"CTD-2536I1.3",0,FALSE,NA,FALSE,NA
"LINC00924",0.00467289719626168,FALSE,NA,FALSE,NA
"RP11-398J10.2",0.00186915887850467,FALSE,NA,FALSE,NA
"RP11-759A24.3",0.0130841121495327,FALSE,NA,FALSE,NA
"NR2F2-AS1",0.0728971962616822,TRUE,0.00760018028725595,TRUE,NA
"RP11-236L14.2",0.00186915887850467,FALSE,NA,FALSE,NA
"RP11-327J17.9",0,FALSE,NA,FALSE,NA
"NR2F2",0.314018691588785,TRUE,0.0419447611517267,TRUE,NA
"RP11-522B15.3",0.0242990654205607,FALSE,NA,FALSE,NA
"RP11-262A16.1",0.000934579439252336,FALSE,NA,FALSE,NA
"RP11-522B15.4",0.000934579439252336,FALSE,NA,FALSE,NA
"CTD-2147F2.2",0.000934579439252336,FALSE,NA,FALSE,NA
"CTD-2147F2.1",0,FALSE,NA,FALSE,NA
"LINC00923",0,FALSE,NA,FALSE,NA
"ARRDC4",0.0327102803738318,FALSE,NA,FALSE,NA
"CTD-2544M6.1",0.00186915887850467,FALSE,NA,FALSE,NA
"RP11-167B3.2",0.000934579439252336,FALSE,NA,FALSE,NA
"FAM169B",0.000934579439252336,FALSE,NA,FALSE,NA
"IGF1R",0.282242990654206,TRUE,0.0237346180683523,TRUE,NA
"RP11-35O15.1",0.000934579439252336,FALSE,NA,FALSE,NA
"TTC23",0.0906542056074766,TRUE,0.00281085775856182,FALSE,NA
"RP11-654A16.1",0.00186915887850467,FALSE,NA,FALSE,NA
"RP11-654A16.3",0.0177570093457944,FALSE,NA,FALSE,NA
"RP11-6O2.4",0,FALSE,NA,FALSE,NA
"PGPEP1L",0.000934579439252336,FALSE,NA,FALSE,NA
"SYNM",0.00747663551401869,FALSE,NA,FALSE,NA
"RP11-6O2.3",0.000934579439252336,FALSE,NA,FALSE,NA
"LRRC28",0.0682242990654206,TRUE,0.00162952772490277,FALSE,NA
"RP11-20G13.2",0.000934579439252336,FALSE,NA,FALSE,NA
"MEF2A",0.167289719626168,TRUE,0.0128173953154573,TRUE,NA
"RP11-20G13.3",0,FALSE,NA,FALSE,NA
"RP11-20G13.1",0,FALSE,NA,FALSE,NA
"LYSMD4",0.0308411214953271,FALSE,NA,FALSE,NA
"CTD-2054N24.2",0.0336448598130841,FALSE,NA,FALSE,NA
"ADAMTS17",0.0439252336448598,FALSE,NA,FALSE,NA
"CTD-3076O17.2",0.000934579439252336,FALSE,NA,FALSE,NA
"SPATA41",0.00467289719626168,FALSE,NA,FALSE,NA
"RP11-90E5.1",0.000934579439252336,FALSE,NA,FALSE,NA
"CERS3-AS1",0.00654205607476636,FALSE,NA,FALSE,NA
"CERS3",0.0224299065420561,FALSE,NA,FALSE,NA
"RP11-526I2.5",0.00373831775700935,FALSE,NA,FALSE,NA
"RP11-66B24.5",0.00186915887850467,FALSE,NA,FALSE,NA
"RP11-526I2.1",0.00280373831775701,FALSE,NA,FALSE,NA
"LINS1",0.0364485981308411,FALSE,NA,FALSE,NA
"LRRK1",0.113084112149533,TRUE,0.00308475693656502,FALSE,NA
"ASB7",0.0196261682242991,FALSE,NA,FALSE,NA
"RP11-66B24.2",0.0196261682242991,FALSE,NA,FALSE,NA
"RP11-66B24.1",0.00186915887850467,FALSE,NA,FALSE,NA
"ALDH1A3",0.0850467289719626,TRUE,0.00721334469939785,TRUE,NA
"RP11-66B24.4",0.0252336448598131,FALSE,NA,FALSE,NA
"CHSY1",0.152336448598131,TRUE,0.00318990244950282,FALSE,NA
"VIMP",0.279439252336449,TRUE,0.00772769790666239,TRUE,NA
"RP11-505E24.3",0.00467289719626168,FALSE,NA,FALSE,NA
"RP11-505E24.2",0.011214953271028,FALSE,NA,FALSE,NA
"SNRPA1",0.117757009345794,TRUE,0.002488581446205,FALSE,NA
"RP11-424I19.2",0,FALSE,NA,FALSE,NA
"RP11-299G20.2",0.000934579439252336,FALSE,NA,FALSE,NA
"PCSK6",0.0504672897196262,TRUE,0.00272293084862447,FALSE,NA
"TM2D3",0.1,TRUE,0.00175519624362245,FALSE,NA
"TARSL2",0.103738317757009,TRUE,0.00323109991220151,FALSE,NA
"RP11-89K11.1",0.0196261682242991,FALSE,NA,FALSE,NA
"AC140725.4",0.000934579439252336,FALSE,NA,FALSE,NA
"NPRL3",0.17196261682243,TRUE,0.00375533158592691,FALSE,NA
"LUC7L",0.172897196261682,TRUE,0.00355068895588367,FALSE,NA
"POLR3K",0.0822429906542056,TRUE,0.00121504274408295,FALSE,NA
"AXIN1",0.0878504672897196,TRUE,0.00198769085198241,FALSE,NA
"WASIR2",0,FALSE,NA,FALSE,NA
"FAM234A",0.150467289719626,TRUE,0.00340743768484219,FALSE,"clean_D2"
"SNRNP25",0.157943925233645,TRUE,0.00382683659703623,FALSE,"clean_D2"
"RHBDF1",0.0962616822429907,TRUE,0.00161280441832725,FALSE,NA
"MPG",0.34392523364486,TRUE,0.0153240022518775,TRUE,"clean_D2"
"Z69720.2",0.00467289719626168,FALSE,NA,FALSE,NA
"TMEM8A",0.0644859813084112,TRUE,0.000643874931960638,FALSE,NA
"MRPL28",0.186915887850467,TRUE,0.00424628567107819,FALSE,NA
"STUB1",0.352336448598131,TRUE,0.00745572537488349,TRUE,NA
"Z69666.2",0.00186915887850467,FALSE,NA,FALSE,NA
"HBM",0.00186915887850467,FALSE,NA,FALSE,NA
"HBZ",0.00654205607476636,FALSE,NA,FALSE,NA
"HBA2",0.00560747663551402,FALSE,NA,FALSE,NA
"HBA1",0.00467289719626168,FALSE,NA,FALSE,NA
"LA16c-OS12.2",0.00747663551401869,FALSE,NA,FALSE,NA
"NME4",0.455140186915888,TRUE,0.044180185777723,TRUE,"clean_D2"
"RAB11FIP3",0.150467289719626,TRUE,0.00611867661057333,TRUE,NA
"AC004754.3",0.00373831775700935,FALSE,NA,FALSE,NA
"RGS11",0.0224299065420561,FALSE,NA,FALSE,NA
"ARHGDIG",0.0102803738317757,FALSE,NA,FALSE,NA
"CAPN15",0.0785046728971963,TRUE,0.000957709542766414,FALSE,NA
"RAB40C",0.105607476635514,TRUE,0.00146077343812198,FALSE,NA
"PIGQ",0.0364485981308411,FALSE,NA,FALSE,NA
"FAM195A",0.0831775700934579,TRUE,0.00106223351886992,FALSE,NA
"C16orf13",0.330841121495327,TRUE,0.0100186595690289,TRUE,NA
"DECR2",0.0579439252336449,TRUE,0.000831185006277498,FALSE,NA
"LA16c-359F1.1",0,FALSE,NA,FALSE,NA
"JMJD8",0.193457943925234,TRUE,0.00341303552512718,FALSE,NA
"NARFL",0.0570093457943925,TRUE,0.000791286537869786,FALSE,NA
"RPUSD1",0.0579439252336449,TRUE,0.000838143784637059,FALSE,NA
"MSLN",0.0336448598130841,FALSE,NA,FALSE,NA
"LINC00235",0,FALSE,NA,FALSE,NA
"LA16c-366D1.3",0,FALSE,NA,FALSE,NA
"NHLRC4",0.00467289719626168,FALSE,NA,FALSE,NA
"RHOT2",0.210280373831776,TRUE,0.00702843917788401,TRUE,NA
"WFIKKN1",0.00654205607476636,FALSE,NA,FALSE,NA
"AL022341.3",0.00186915887850467,FALSE,NA,FALSE,NA
"WDR90",0.0345794392523364,FALSE,NA,FALSE,NA
"LA16c-349E10.1",0,FALSE,NA,FALSE,NA
"RHBDL1",0.00747663551401869,FALSE,NA,FALSE,NA
"LA16c-313D11.9",0.00186915887850467,FALSE,NA,FALSE,NA
"WDR24",0.0289719626168224,FALSE,NA,FALSE,NA
"FBXL16",0.00560747663551402,FALSE,NA,FALSE,NA
"METRN",0.282242990654206,TRUE,0.0245829933044035,TRUE,"clean_D2"
"LMF1",0.114953271028037,TRUE,0.00278975403521226,FALSE,NA
"FAM173A",0.200934579439252,TRUE,0.00438629853213965,FALSE,"clean_D2"
"CCDC78",0.000934579439252336,FALSE,NA,FALSE,NA
"HAGHL",0.0448598130841121,FALSE,NA,FALSE,NA
"CHTF18",0.0121495327102804,FALSE,NA,FALSE,NA
"PRR25",0.00280373831775701,FALSE,NA,FALSE,NA
"LA16c-360A4.1",0.000934579439252336,FALSE,NA,FALSE,NA
"LMF1-AS1",0.00280373831775701,FALSE,NA,FALSE,NA
"RP11-161M6.2",0.0149532710280374,FALSE,NA,FALSE,NA
"SOX8",0.00560747663551402,FALSE,NA,FALSE,NA
"TPSB2",0.0990654205607477,TRUE,0.0064322473547588,TRUE,NA
"GNPTG",0.267289719626168,TRUE,0.00441912659951968,FALSE,NA
"RP11-616M22.11",0,FALSE,NA,FALSE,NA
"CACNA1H",0.0158878504672897,FALSE,NA,FALSE,NA
"CLCN7",0.126168224299065,TRUE,0.00279598458286527,FALSE,NA
"UNKL",0.113084112149533,TRUE,0.00385962790760293,FALSE,NA
"UBE2I",0.377570093457944,TRUE,0.00876841952378495,TRUE,NA
"RP11-616M22.3",0,FALSE,NA,FALSE,NA
"TPSG1",0.000934579439252336,FALSE,NA,FALSE,NA
"RP11-616M22.12",0,FALSE,NA,FALSE,NA
"BAIAP3",0.0130841121495327,FALSE,NA,FALSE,NA
"TPSAB1",0.0271028037383178,FALSE,NA,FALSE,NA
"TPSD1",0.00373831775700935,FALSE,NA,FALSE,NA
"C16orf91",0.0728971962616822,TRUE,0.00117976060217274,FALSE,NA
"TSR3",0.246728971962617,TRUE,0.00565754904796989,TRUE,"clean_D2"
"RP11-616M22.7",0,FALSE,NA,FALSE,NA
"LA16c-358B7.3",0.00467289719626168,FALSE,NA,FALSE,NA
"RPS2",0.980373831775701,TRUE,0.0857415392428039,TRUE,NA
"LA16c-316G12.2",0,FALSE,NA,FALSE,NA
"MRPS34",0.314953271028037,TRUE,0.00754811911157303,TRUE,NA
"IFT140",0.1,TRUE,0.00181469136026219,FALSE,NA
"HAGH",0.0897196261682243,TRUE,0.00139027839139606,FALSE,NA
"CRAMP1",0.0990654205607477,TRUE,0.00456293108890263,FALSE,NA
"LA16c-312E8.2",0.00186915887850467,FALSE,NA,FALSE,NA
"NME3",0.388785046728972,TRUE,0.011789145348007,TRUE,"clean_D2"
"CCDC154",0.00280373831775701,FALSE,NA,FALSE,NA
"LA16c-390E6.5",0,FALSE,NA,FALSE,NA
"LA16c-431H6.6",0.00467289719626168,FALSE,NA,FALSE,NA
"TELO2",0.0953271028037383,TRUE,0.00197920131199275,FALSE,NA
"MAPK8IP3",0.11588785046729,TRUE,0.00512842907248166,FALSE,NA
"LA16c-385E7.1",0.00186915887850467,FALSE,NA,FALSE,NA
"TSC2",0.161682242990654,TRUE,0.00382414108514823,FALSE,NA
"NUBP2",0.227102803738318,TRUE,0.00463280914729737,FALSE,NA
"TMEM204",0.185981308411215,TRUE,0.00862419629422411,TRUE,NA
"FAHD1",0.094392523364486,TRUE,0.00155864895145843,FALSE,NA
"LA16c-395F10.2",0.00186915887850467,FALSE,NA,FALSE,NA
"MSRB1",0.11214953271028,TRUE,0.00235690318858494,FALSE,NA
"NDUFB10",0.500934579439252,TRUE,0.0297398924966592,TRUE,NA
"SPSB3",0.174766355140187,TRUE,0.00348656261316307,FALSE,NA
"HN1L",0.0588785046728972,TRUE,0.00175377338752977,FALSE,NA
"ECI1",0.233644859813084,TRUE,0.00540115324169941,FALSE,NA
"HS3ST6",0.0766355140186916,TRUE,0.0073554960541253,TRUE,NA
"ZNF598",0.0869158878504673,TRUE,0.00160553008066727,FALSE,NA
"EME2",0.0196261682242991,FALSE,NA,FALSE,NA
"IGFALS",0.00186915887850467,FALSE,NA,FALSE,NA
"SLC9A3R2",0.163551401869159,TRUE,0.0036353180058245,FALSE,NA
"GFER",0.1,TRUE,0.0013873749737933,FALSE,NA
"MEIOB",0.00373831775700935,FALSE,NA,FALSE,NA
"PKD1",0.276635514018692,TRUE,0.00831716523347104,TRUE,NA
"NPW",0.0205607476635514,FALSE,NA,FALSE,NA
"SNHG19",0.175700934579439,TRUE,0.00568999099734121,TRUE,NA
"NTHL1",0.124299065420561,TRUE,0.00243536751301873,FALSE,NA
"RNPS1",0.248598130841122,TRUE,0.0066363318975414,TRUE,NA
"TRAF7",0.168224299065421,TRUE,0.00274705953487931,FALSE,NA
"TBL3",0.0822429906542056,TRUE,0.00151648185981274,FALSE,NA
"SNHG9",0.151401869158879,TRUE,0.00271356158298159,FALSE,NA
"MLST8",0.109345794392523,TRUE,0.00169744536144619,FALSE,NA
"RPL3L",0.000934579439252336,FALSE,NA,FALSE,NA
"RNF151",0,FALSE,NA,FALSE,NA
"AC009065.4",0.00467289719626168,FALSE,NA,FALSE,NA
"AC005363.11",0.00186915887850467,FALSE,NA,FALSE,NA
"NOXO1",0.000934579439252336,FALSE,NA,FALSE,NA
"AC005606.14",0,FALSE,NA,FALSE,NA
"SYNGR3",0.00280373831775701,FALSE,NA,FALSE,NA
"AC005606.15",0.000934579439252336,FALSE,NA,FALSE,NA
"PDPK1",0.15607476635514,TRUE,0.00489983762630132,FALSE,NA
"ABCA3",0.0177570093457944,FALSE,NA,FALSE,NA
"PGP",0.114953271028037,TRUE,0.00228966758540502,FALSE,NA
"RP11-304L19.2",0,FALSE,NA,FALSE,NA
"RAB26",0.00467289719626168,FALSE,NA,FALSE,NA
"E4F1",0.0785046728971963,TRUE,0.0009131369668311,FALSE,NA
"CASKIN1",0.00747663551401869,FALSE,NA,FALSE,NA
"BRICD5",0.00747663551401869,FALSE,NA,FALSE,NA
"RP11-304L19.12",0,FALSE,NA,FALSE,NA
"DNASE1L2",0.000934579439252336,FALSE,NA,FALSE,NA
"CCNF",0.0149532710280374,FALSE,NA,FALSE,NA
"RP11-304L19.11",0,FALSE,NA,FALSE,NA
"RP11-304L19.13",0.00841121495327103,FALSE,NA,FALSE,NA
"RP11-20I23.1",0.534579439252336,TRUE,0.030346340778925,TRUE,NA
"TBC1D24",0.0579439252336449,TRUE,0.00110201460990127,FALSE,NA
"AMDHD2",0.0579439252336449,TRUE,0.000911627228215292,FALSE,NA
"KCTD5",0.0514018691588785,TRUE,0.000800996095054978,FALSE,NA
"ATP6V0C",0.00560747663551402,FALSE,NA,FALSE,NA
"RP11-20I23.13",0.0130841121495327,FALSE,NA,FALSE,NA
"RP11-715J22.3",0.000934579439252336,FALSE,NA,FALSE,NA
"RP11-715J22.4",0.000934579439252336,FALSE,NA,FALSE,NA
"C16orf59",0.00186915887850467,FALSE,NA,FALSE,NA
"RP11-715J22.2",0,FALSE,NA,FALSE,NA
"TCEB2",0.757943925233645,TRUE,0.1320939721195,TRUE,"clean_D2"
"PRSS27",0.00747663551401869,FALSE,NA,FALSE,NA
"RP11-20I23.6",0.00373831775700935,FALSE,NA,FALSE,NA
"RP11-20I23.3",0.00186915887850467,FALSE,NA,FALSE,NA
"CEMP1",0,FALSE,NA,FALSE,NA
"FLYWCH1",0.102803738317757,TRUE,0.00159064260428818,FALSE,NA
"RP11-20I23.8",0.00841121495327103,FALSE,NA,FALSE,NA
"PRSS22",0.011214953271028,FALSE,NA,FALSE,NA
"CTD-3126B10.1",0.00373831775700935,FALSE,NA,FALSE,NA
"SRRM2",0.528971962616822,TRUE,0.0171185642161244,TRUE,NA
"CTD-3126B10.4",0.000934579439252336,FALSE,NA,FALSE,NA
"LA16c-321D4.2",0.0102803738317757,FALSE,NA,FALSE,NA
"LA16c-325D7.1",0,FALSE,NA,FALSE,NA
"SRRM2-AS1",0.00747663551401869,FALSE,NA,FALSE,NA
"FLYWCH2",0.174766355140187,TRUE,0.00389808832744374,FALSE,NA
"HCFC1R1",0.544859813084112,TRUE,0.148990116719434,TRUE,"clean_D2"
"CTD-2270P14.5",0.00186915887850467,FALSE,NA,FALSE,NA
"PRSS21",0,FALSE,NA,FALSE,NA
"ZG16B",0.0308411214953271,FALSE,NA,FALSE,NA
"LA16c-325D7.2",0.000934579439252336,FALSE,NA,FALSE,NA
"CCDC64B",0.0261682242990654,FALSE,NA,FALSE,NA
"ZNF213-AS1",0.0383177570093458,FALSE,NA,FALSE,NA
"ZNF200",0.0149532710280374,FALSE,NA,FALSE,NA
"KREMEN2",0.00186915887850467,FALSE,NA,FALSE,NA
"PKMYT1",0.00467289719626168,FALSE,NA,FALSE,NA
"PAQR4",0.0224299065420561,FALSE,NA,FALSE,NA
"LA16c-380H5.3",0,FALSE,NA,FALSE,NA
"LA16c-380H5.5",0,FALSE,NA,FALSE,NA
"CLDN9",0,FALSE,NA,FALSE,NA
"CLDN6",0.000934579439252336,FALSE,NA,FALSE,NA
"TNFRSF12A",0.188785046728972,TRUE,0.0302464004868462,TRUE,"clean_D2"
"THOC6",0.14392523364486,TRUE,0.00341079687449592,FALSE,"clean_D2"
"RP11-473M20.5",0.00186915887850467,FALSE,NA,FALSE,NA
"ZNF263",0.0654205607476635,TRUE,0.00124328631892237,FALSE,NA
"MMP25",0.00560747663551402,FALSE,NA,FALSE,NA
"MMP25-AS1",0.0168224299065421,FALSE,NA,FALSE,NA
"IL32",0.195327102803738,TRUE,0.0194403788418173,TRUE,"clean_D2"
"RP11-473M20.9",0.000934579439252336,FALSE,NA,FALSE,NA
"ZSCAN10",0,FALSE,NA,FALSE,NA
"ZNF205",0.0467289719626168,FALSE,NA,FALSE,NA
"ZNF213",0.0457943925233645,FALSE,NA,FALSE,NA
"LA16c-306E5.2",0.0504672897196262,TRUE,0.00147084262852065,FALSE,NA
"RP11-473M20.16",0.00373831775700935,FALSE,NA,FALSE,NA
"AJ003147.9",0.000934579439252336,FALSE,NA,FALSE,NA
"MEFV",0.000934579439252336,FALSE,NA,FALSE,NA
"CLUAP1",0.102803738317757,TRUE,0.00148079796656354,FALSE,NA
"LINC00921",0.0102803738317757,FALSE,NA,FALSE,NA
"NAA60",0.130841121495327,TRUE,0.00281266413276729,FALSE,NA
"TIGD7",0.0149532710280374,FALSE,NA,FALSE,NA
"ZNF75A",0.0663551401869159,TRUE,0.00121176885466492,FALSE,NA
"ZNF597",0.00654205607476636,FALSE,NA,FALSE,NA
"MTRNR2L4",0.000934579439252336,FALSE,NA,FALSE,NA
"ZSCAN32",0.0196261682242991,FALSE,NA,FALSE,NA
"ZNF174",0.0252336448598131,FALSE,NA,FALSE,NA
"SLX4",0.0177570093457944,FALSE,NA,FALSE,NA
"TRAP1",0.173831775700935,TRUE,0.00333891446134207,FALSE,NA
"CREBBP",0.261682242990654,TRUE,0.0169701364482282,TRUE,NA
"NLRC3",0.00186915887850467,FALSE,NA,FALSE,NA
"LA16c-390H2.4",0.00654205607476636,FALSE,NA,FALSE,NA
"RP11-461A8.1",0,FALSE,NA,FALSE,NA
"DNASE1",0.0523364485981308,TRUE,0.00244956514403817,FALSE,NA
"TFAP4",0.0439252336448598,FALSE,NA,FALSE,NA
"ADCY9",0.183177570093458,TRUE,0.0195464822286477,TRUE,NA
"RP11-462G12.4",0,FALSE,NA,FALSE,NA
"CORO7",0.0327102803738318,FALSE,NA,FALSE,NA
"PAM16",0.176635514018692,TRUE,0.00271378416792669,FALSE,NA
"GLIS2-AS1",0.00467289719626168,FALSE,NA,FALSE,NA
"RP11-95P2.3",0.00280373831775701,FALSE,NA,FALSE,NA
"SRL",0,FALSE,NA,FALSE,NA
"DNAJA3",0.0523364485981308,TRUE,0.000590618473788511,FALSE,NA
"NMRAL1",0.153271028037383,TRUE,0.00380611672076193,FALSE,NA
"GLIS2",0.197196261682243,TRUE,0.00526298088471677,FALSE,NA
"CDIP1",0.097196261682243,TRUE,0.00124331372139932,FALSE,NA
"GLYR1",0.153271028037383,TRUE,0.00282729850968662,FALSE,NA
"HMOX2",0.227102803738318,TRUE,0.00484013233775316,FALSE,"clean_D2"
"LINC01569",0.00467289719626168,FALSE,NA,FALSE,NA
"CORO7-PAM16",0.00841121495327103,FALSE,NA,FALSE,NA
"MGRN1",0.0990654205607477,TRUE,0.00312599853815063,FALSE,NA
"UBALD1",0.0570093457943925,TRUE,0.000779001717269311,FALSE,NA
"VASN",0.247663551401869,TRUE,0.00459100347866095,FALSE,NA
"ANKS3",0.0841121495327103,TRUE,0.00201127902563822,FALSE,NA
"ZNF500",0.0738317757009346,TRUE,0.00168585204674635,FALSE,NA
"C16orf96",0.000934579439252336,FALSE,NA,FALSE,NA
"SMIM22",0.00186915887850467,FALSE,NA,FALSE,NA
"PPL",0.12803738317757,TRUE,0.00949435322168872,TRUE,NA
"UBN1",0.141121495327103,TRUE,0.0031394604955965,FALSE,NA
"RP11-709D24.6",0,FALSE,NA,FALSE,NA
"NUDT16L1",0.105607476635514,TRUE,0.00250139745068279,FALSE,NA
"RP11-165E7.1",0.000934579439252336,FALSE,NA,FALSE,NA
"C16orf71",0.00373831775700935,FALSE,NA,FALSE,NA
"SEC14L5",0.00654205607476636,FALSE,NA,FALSE,NA
"SEPT12",0,FALSE,NA,FALSE,NA
"RP11-127I20.5",0.000934579439252336,FALSE,NA,FALSE,NA
"ROGDI",0.0467289719626168,FALSE,NA,FALSE,NA
"EEF2KMT",0.0420560747663551,FALSE,NA,FALSE,NA
"ALG1",0.0878504672897196,TRUE,0.00102569330964019,FALSE,NA
"NAGPA",0.0261682242990654,FALSE,NA,FALSE,NA
"C16orf89",0.00280373831775701,FALSE,NA,FALSE,NA
"RP11-10K17.6",0.000934579439252336,FALSE,NA,FALSE,NA
"RP11-420N3.2",0.00467289719626168,FALSE,NA,FALSE,NA
"RBFOX1",0.0355140186915888,FALSE,NA,FALSE,NA
"CTD-2535I10.1",0,FALSE,NA,FALSE,NA
"CARHSP1",0.234579439252336,TRUE,0.00472688514389507,FALSE,NA
"USP7",0.189719626168224,TRUE,0.00606892873390017,TRUE,NA
"ABAT",0.0308411214953271,FALSE,NA,FALSE,NA
"TMEM114",0,FALSE,NA,FALSE,NA
"METTL22",0.0280373831775701,FALSE,NA,FALSE,NA
"TMEM186",0.0485981308411215,FALSE,NA,FALSE,NA
"PMM2",0.151401869158879,TRUE,0.00336906004959043,FALSE,NA
"RP11-152P23.2",0,FALSE,NA,FALSE,NA
"RP11-77H9.2",0.0186915887850467,FALSE,NA,FALSE,NA
"RP11-77H9.5",0,FALSE,NA,FALSE,NA
"RP11-77H9.6",0,FALSE,NA,FALSE,NA
"RP11-77H9.8",0.00186915887850467,FALSE,NA,FALSE,NA
"C16orf72",0.130841121495327,TRUE,0.0034906445620034,FALSE,NA
"RP11-473I1.5",0.00560747663551402,FALSE,NA,FALSE,NA
"RP11-243A14.1",0,FALSE,NA,FALSE,NA
"GRIN2A",0.0130841121495327,FALSE,NA,FALSE,NA
"RP11-297M9.1",0,FALSE,NA,FALSE,NA
"EMP2",0.526168224299065,TRUE,0.0143775828845156,TRUE,NA
"RP11-27M24.1",0.102803738317757,TRUE,0.00209661671118739,FALSE,NA
"ATF7IP2",0.011214953271028,FALSE,NA,FALSE,NA
"LINC01290",0.00467289719626168,FALSE,NA,FALSE,NA
"NUBP1",0.088785046728972,TRUE,0.00120339113832826,FALSE,NA
"TEKT5",0.000934579439252336,FALSE,NA,FALSE,NA
"DEXI",0.169158878504673,TRUE,0.00174603460273947,FALSE,NA
"CIITA",0.00560747663551402,FALSE,NA,FALSE,NA
"TVP23A",0.00186915887850467,FALSE,NA,FALSE,NA
"CLEC16A",0.116822429906542,TRUE,0.007053888991488,TRUE,NA
"RP11-876N24.2",0.00186915887850467,FALSE,NA,FALSE,NA
"RP11-876N24.4",0.00186915887850467,FALSE,NA,FALSE,NA
"SOCS1",0.11214953271028,TRUE,0.00196266815900398,FALSE,NA
"RP11-66H6.3",0.000934579439252336,FALSE,NA,FALSE,NA
"RP11-396B14.2",0.00560747663551402,FALSE,NA,FALSE,NA
"CTD-3088G3.8",0.011214953271028,FALSE,NA,FALSE,NA
"RMI2",0.0121495327102804,FALSE,NA,FALSE,NA
"LITAF",0.286915887850467,TRUE,0.0117493232919614,TRUE,NA
"RP11-485G7.5",0,FALSE,NA,FALSE,NA
"TXNDC11",0.111214953271028,TRUE,0.0022303090144735,FALSE,NA
"SNN",0.0233644859813084,FALSE,NA,FALSE,NA
"RP11-490O6.2",0.000934579439252336,FALSE,NA,FALSE,NA
"RSL1D1",0.28411214953271,TRUE,0.00911264709381959,TRUE,NA
"ZC3H7A",0.0850467289719626,TRUE,0.00166557838183427,FALSE,NA
"RP11-166B2.8",0.0289719626168224,FALSE,NA,FALSE,NA
"GSPT1",0.17196261682243,TRUE,0.00231919305200771,FALSE,NA
"RP11-166B2.1",0.0168224299065421,FALSE,NA,FALSE,NA
"RP11-486I11.2",0.00467289719626168,FALSE,NA,FALSE,NA
"SNX29",0.292523364485981,TRUE,0.0374524942210072,TRUE,NA
"RP11-166B2.5",0,FALSE,NA,FALSE,NA
"TNFRSF17",0,FALSE,NA,FALSE,NA
"RP11-165M1.3",0.000934579439252336,FALSE,NA,FALSE,NA
"CTD-3037G24.4",0.000934579439252336,FALSE,NA,FALSE,NA
"CTD-3037G24.3",0.00186915887850467,FALSE,NA,FALSE,NA
"CPPED1",0.0738317757009346,TRUE,0.00102851567418303,FALSE,NA
"CTD-2583P5.1",0,FALSE,NA,FALSE,NA
"CTD-2583P5.3",0,FALSE,NA,FALSE,NA
"SHISA9",0,FALSE,NA,FALSE,NA
