"waldStat","df","pvalue","meanLogFC","gene","fdr"
32.4684155363594,10,0.000334442153095749,1.38436512741914,"TMEM205",0.000578425666687504
1.60256893100306,10,0.998578814538861,0.24652666861163,"COMMD7",1
NA,NA,NA,0.656747572346976,"UBTD1",NA
6.68241764739593,10,0.755047837711405,0.631433992667493,"SPNS1",0.789842668942346
13.5679030098727,10,0.193628555957425,1.63039967665074,"MRGPRF",0.229823174914172
NA,NA,NA,0.151502186776055,"PIGP",NA
24.7402442402048,10,0.00586022398942421,0.271829967674157,"DDT",0.00879517914445815
NA,NA,NA,0.611886667141409,"CPNE1",NA
NA,NA,NA,0.627162334228531,"TSPAN9",NA
144.23878950299,10,0,0.634880364666031,"NDUFA13",0
52.0416996895228,10,1.12101008697962e-07,0.28118096368383,"PTPN14",2.74360420209568e-07
7.27665197050415,10,0.699094590867495,0.378765821739374,"MXD4",0.736401262769936
NA,NA,NA,0.329273623947895,"PPP2R1A",NA
45.3169704658159,10,1.90626780638414e-06,1.22754419787461,"ACAN",4.16079607739616e-06
5.80244764495907,10,0.831578582982681,0.843885328495667,"STARD10",0.862940975255171
12.9534289178692,10,0.226287329749776,0.319561110880396,"TCEAL8",0.265807109201548
