"waldStat","df","pvalue","fcMedian","gene","fdr"
1.98938244411893,2,0.369837624615069,0.105991444974306,"LAMC3",0.896826986127957
NA,NA,NA,0.0949087143238112,"SEMA3G",NA
1.33990294649528,2,0.511733409944485,0.0331114584573983,"IGFBP3",0.956491008497629
5.97629669874548,2,0.0503806377485835,0.315436874358748,"ALX4",0.727370457495174
4.79597393243827,2,0.0909007555257226,0.404500264141472,"COL23A1",0.847613623170112
2.09221635206305,2,0.351302298801895,0.039542702594548,"TFAP2A",0.896826986127957
1.73375745142784,2,0.420261254857338,0.153270126136969,"TCF4",0.900459446556706
0.202372337071551,2,0.903764764660303,0.0780003795518956,"BMP7",0.973513155132626
2.79868593462023,2,0.246759039446765,0.325685312189184,"BMP4",0.873394836645197
3.33017853382426,2,0.189173770269908,0.337652937915648,"SLC5A3",0.847613623170112
0.976187580365767,2,0.613795302369415,0.149505534656839,"GADD45G",0.96630514506263
0.383646741169253,2,0.825452654836067,0.0496204143289269,"SERPINE2",0.973513155132626
NA,NA,NA,0.115228657057679,"INHBB",NA
0.705136636980059,2,0.702880548432623,0.188208019888403,"PRLR",0.96630514506263
3.0604212933854,2,0.216490059597561,0.256919840581378,"TRPS1",0.847613623170112
NA,NA,NA,0.200698019971375,"TIMP3",NA
0.200572701436206,2,0.904578354284854,0.0613703651257684,"PRDM1",0.973513155132626
NA,NA,NA,0.0369056633915106,"PTCH1",NA
NA,NA,NA,0.00860406800573163,"APCDD1",NA
3.0884849906171,2,0.213473517182165,0.308511625385774,"DAAM2",0.847613623170112
0.151268210394619,2,0.927155385840596,0.0318388929598347,"INHBA",0.973513155132626
0.666756546215401,2,0.716499110541902,0.1555176961326,"BCL2",0.96630514506263
2.14982362474717,2,0.341327854867119,0.406210894467153,"CENPW",0.896826986127957
NA,NA,NA,0.0956641119954812,"CEBPA",NA
3.72012229149345,2,0.155663111939778,0.148903274379929,"IGFBP2",0.847613623170112
2.08225041995485,2,0.353057194894216,0.246615787982211,"MRPS6",0.896826986127957
NA,NA,NA,0.0754335613800436,"CRABP1",NA
0.405596322041696,2,0.816443014820851,0.144619327855375,"ROBO2",0.973513155132626
0.495522661363205,2,0.780546213481408,0.138689449468481,"DKK2",0.96630514506263
NA,NA,NA,0.0228752948909299,"PHLDA1",NA
NA,NA,NA,0.00705114946258089,"DIO2",NA
NA,NA,NA,0.116876402840841,"MYLIP",NA
0.883398434421167,2,0.642942992561567,0.198230414929529,"LUZP2",0.96630514506263
0.515696922845729,2,0.772712318960467,0.180733791779515,"ZDHHC14",0.96630514506263
0.0456078864398023,2,0.97745410149252,0.051516179196842,"PGM2L1",0.98734090126352
NA,NA,NA,0.20671311838986,"PREX2",NA
1.17374486186426,2,0.556063695560696,0.292394550142075,"TNN",0.960639453758419
NA,NA,NA,0.0385837078491381,"F2R",NA
3.30318122048798,2,0.191744674887051,0.325800429088561,"PLEKHH2",0.847613623170112
11.6139544846743,2,0.00300650428470906,0.708955429595762,"HIST1H2BD",0.267418875603306
NA,NA,NA,0.147885121754914,"TWIST1",NA
NA,NA,NA,0.247770558340681,"HIST2H2BE",NA
2.10943556002504,2,0.348290708036413,0.323359978463391,"ITGA8",0.896826986127957
2.16800044921089,2,0.338239780717327,0.0375091449561109,"CPE",0.896826986127957
5.13665250367193,2,0.0766637539169823,0.252487414045691,"SOX18",0.847613623170112
0.950856163551829,2,0.621618895778968,0.0483845677060476,"PTMA",0.96630514506263
0.868330948193021,2,0.647805051660229,0.0343395361632024,"RPL35A",0.96630514506263
1.58073046255147,2,0.453679067235164,0.0521179708777762,"RPL34",0.903525483787262
0.0428712295979746,2,0.978792495191974,0.00873227519830097,"SLC35F1",0.98734090126352
0.199148154961037,2,0.905222890753699,0.0213566433690935,"H3F3B",0.973513155132626
1.02265758937989,2,0.599698173387182,0.00862075620030176,"RPL13",0.96630514506263
2.27335811003175,2,0.320882888736636,0.0275833096414928,"RPL11",0.896826986127957
2.43568052274339,2,0.29586847596199,0.0139603067729009,"RPS27A",0.896826986127957
0.644000667947729,2,0.724697948299688,0.0493506452232396,"RPS13",0.96630514506263
2.16839603031526,2,0.338172886700048,0.0328260578320195,"RPL26",0.896826986127957
0.959448843704259,2,0.618953938485577,0.0399556737212121,"RPL37A",0.96630514506263
2.24731928473315,2,0.325087909530111,0.055956055596737,"RPL5",0.896826986127957
3.49544914717397,2,0.174169803475645,0.0931881532752165,"RPL13A",0.847613623170112
2.55575101251736,2,0.278628616859455,0.0115816756472671,"FAU",0.896826986127957
0.672318474272059,2,0.714509320339024,0.027398718274821,"RPL19",0.96630514506263
3.92789469227658,2,0.140303499930335,0.0485209565117247,"RPL6",0.847613623170112
