"gene","dynamic_module","clean_module","expected_sign","scheme","n_repeats","median_rho","expected_direction_fraction","strong_expected_fraction","direction_retained_in_at_least_80pct_repeats"
"CTSB","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.348265021448996,1,1,TRUE
"CTSB","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.402946719981508,1,0.98,TRUE
"MVP","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.309217421734925,1,0.88,TRUE
"MVP","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.348619268887254,1,1,TRUE
"MAP4K4","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.261656753040558,1,0.68,TRUE
"MAP4K4","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.340854987969579,1,1,TRUE
"C1R","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.493368204057103,1,1,TRUE
"C1R","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.444819027531953,1,1,TRUE
"FAM20C","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.341508047532886,1,0.95,TRUE
"FAM20C","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.355188442903082,1,1,TRUE
"GPX8","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.395338048029418,1,0.97,TRUE
"GPX8","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.349851940764676,1,1,TRUE
"OST4","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.356915151872684,1,0.91,TRUE
"OST4","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.363940395405314,1,1,TRUE
"RCN1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.340328550757828,1,0.94,TRUE
"RCN1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.377740112414125,1,1,TRUE
"INAFM1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.325597990365893,1,0.93,TRUE
"INAFM1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.321473436821698,1,1,TRUE
"PRDX4","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.358518329651212,1,0.94,TRUE
"PRDX4","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.337874824593077,1,0.99,TRUE
"AC005943.2","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.286757287275979,0.99,0.75,TRUE
"AC005943.2","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.294391070773441,1,0.98,TRUE
"S100A8","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.45789976193913,1,1,TRUE
"S100A8","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.391618766002005,1,1,TRUE
"FBLN1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.429022531611404,1,0.99,TRUE
"FBLN1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.39563179109586,1,1,TRUE
"TMEM119","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.310781587389781,1,1,TRUE
"TMEM119","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.302390294546785,1,0.79,TRUE
"MIR99AHG","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.251900702612988,1,0.81,TRUE
"MIR99AHG","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.283300263135779,1,0.98,TRUE
"EHD2","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.306662907509709,0.99,0.81,TRUE
"EHD2","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.305585788161029,1,0.96,TRUE
"LRRC32","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.38243455944465,1,1,TRUE
"LRRC32","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.36657812084523,1,1,TRUE
"ISG15","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.232036560199152,0.98,0.61,TRUE
"ISG15","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.278517074654057,1,0.98,TRUE
"CADM1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.257423772910485,0.99,0.74,TRUE
"CADM1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.358428182827652,1,1,TRUE
"FAM114A1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.325663898873913,1,0.89,TRUE
"FAM114A1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.334633860646135,1,0.99,TRUE
"PDXK","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.272879973706723,1,0.85,TRUE
"PDXK","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.308502886972713,1,1,TRUE
"CTSK","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.47951600155189,1,1,TRUE
"CTSK","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.420461149323036,1,1,TRUE
"PHPT1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.371054185153734,1,0.97,TRUE
"PHPT1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.345991759519786,1,1,TRUE
"KDELR3","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.385983752655423,1,0.96,TRUE
"KDELR3","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.371931328593521,1,1,TRUE
"SSC5D","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.294245689325555,1,0.82,TRUE
"SSC5D","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.309176573286656,1,0.97,TRUE
"ARHGAP1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.288563367993789,1,0.87,TRUE
"ARHGAP1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.39186537941399,1,1,TRUE
"HEG1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.355743448384792,1,1,TRUE
"HEG1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.34729562040937,1,0.96,TRUE
"TNFRSF12A","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.36311776401528,1,1,TRUE
"TNFRSF12A","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.383328925375897,1,0.99,TRUE
"DPT","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.369477628448782,1,1,TRUE
"DPT","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.347726898827034,1,0.96,TRUE
"ITGA11","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.355779481779156,1,0.98,TRUE
"ITGA11","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.366131349924586,1,1,TRUE
"PIEZO2","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.325253252525994,1,0.84,TRUE
"PIEZO2","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.294870449115423,1,0.98,TRUE
"B4GALT2","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.311612901154439,1,1,TRUE
"B4GALT2","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.378342749117895,1,0.96,TRUE
"TYMP","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.36754540614972,1,1,TRUE
"TYMP","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.377561265370306,1,0.99,TRUE
"CD74","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.365747405619781,1,0.96,TRUE
"CD74","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.325140583096863,1,1,TRUE
"HLA-DRA","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.227054328562419,1,0.63,TRUE
"HLA-DRA","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.299465212030821,1,0.99,TRUE
"EFEMP2","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.379290361111954,1,1,TRUE
"EFEMP2","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.409498320120733,1,1,TRUE
"PALLD","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.36516933532218,1,1,TRUE
"PALLD","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.364246113402326,1,0.95,TRUE
"CST3","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.463218518173179,1,1,TRUE
"CST3","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.41929334607739,1,1,TRUE
"C1orf122","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.346331397156724,1,0.95,TRUE
"C1orf122","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.332764688260913,1,0.99,TRUE
"GAS6","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.377997326286215,1,1,TRUE
"GAS6","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.425157046834867,1,1,TRUE
"ZMAT3","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.266446245217209,1,0.96,TRUE
"ZMAT3","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.321555323190897,1,0.89,TRUE
"LIMA1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.400847553428012,1,1,TRUE
"LIMA1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.367537133513512,1,0.95,TRUE
"PDLIM7","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.320945379036976,1,0.91,TRUE
"PDLIM7","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.318833571102598,1,0.99,TRUE
"PDLIM2","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.46894239027253,1,1,TRUE
"PDLIM2","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.428418538267157,1,1,TRUE
"MYDGF","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.333501411598062,1,0.88,TRUE
"MYDGF","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.362114687782822,1,1,TRUE
"CILP2","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.369554315325674,1,1,TRUE
"CILP2","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.35527529676302,1,0.97,TRUE
"GUCY1A3","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.419328990849804,1,0.98,TRUE
"GUCY1A3","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.384327188753894,1,1,TRUE
"BNC2","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.318648022049593,1,0.91,TRUE
"BNC2","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.30692126627038,1,1,TRUE
"COL18A1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.250385070698363,1,0.66,TRUE
"COL18A1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.342286536579598,1,1,TRUE
"LGALS3BP","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.355712294756562,1,1,TRUE
"LGALS3BP","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.408913933128607,1,0.99,TRUE
"TMSB10","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.479229292334847,1,1,TRUE
"TMSB10","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.414843013239358,1,1,TRUE
"S100A11","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.373107927118142,1,0.97,TRUE
"S100A11","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.354683000472358,1,1,TRUE
"C1QTNF5","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.420915989016595,1,0.97,TRUE
"C1QTNF5","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.356771193666454,1,1,TRUE
"FSTL1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.329424737997973,1,1,TRUE
"FSTL1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.362529898693654,1,0.98,TRUE
"OGN","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.332840964148889,1,1,TRUE
"OGN","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.371006933120015,1,0.99,TRUE
"THBS4","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.427632071900378,1,1,TRUE
"THBS4","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.40704226382977,1,1,TRUE
"GOLM1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.374449480475835,1,0.95,TRUE
"GOLM1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.344444046924275,1,1,TRUE
"P3H3","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.38739294027396,1,0.96,TRUE
"P3H3","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.375663911472709,1,1,TRUE
"HCFC1R1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.370306154293131,1,1,TRUE
"HCFC1R1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.446578733812846,1,1,TRUE
"ARPC1B","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.424347585925962,1,0.96,TRUE
"ARPC1B","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.36514769697797,1,1,TRUE
"FKBP11","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.403267049156545,1,1,TRUE
"FKBP11","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.382149156094781,1,1,TRUE
"CCDC80","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.498591087471881,1,1,TRUE
"CCDC80","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.483352577177153,1,1,TRUE
"AK1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.357973793472721,1,1,TRUE
"AK1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.394263563266953,1,0.94,TRUE
"C1QTNF6","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.465260698313375,1,0.99,TRUE
"C1QTNF6","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.428503727538713,1,1,TRUE
"PODN","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.48167007539441,1,1,TRUE
"PODN","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.462379976490995,1,1,TRUE
"ACTA2","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.388474955658666,1,0.99,TRUE
"ACTA2","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.3679142266395,1,1,TRUE
"CKAP4","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.415575064266897,1,1,TRUE
"CKAP4","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.408329692913841,1,0.98,TRUE
"SULF1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.291610774041025,1,1,TRUE
"SULF1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.305618280783968,1,0.83,TRUE
"ZNF469","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.398265207735418,1,1,TRUE
"ZNF469","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.417273741737355,1,1,TRUE
"P3H1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.410606589500311,1,1,TRUE
"P3H1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.380287874265646,1,1,TRUE
"MIR4435-2HG","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.439021467030021,1,1,TRUE
"MIR4435-2HG","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.461819265372102,1,1,TRUE
"FAP","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.398679100684128,1,1,TRUE
"FAP","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.345531831971969,1,0.96,TRUE
"TSHZ2","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.3450306366898,1,1,TRUE
"TSHZ2","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.354092078992202,1,0.95,TRUE
"COL11A1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.358840435361508,1,0.93,TRUE
"COL11A1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.362482747173308,1,1,TRUE
"VKORC1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.437925841880505,1,1,TRUE
"VKORC1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.386248499101854,1,1,TRUE
"SMOC2","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.473217231618598,1,1,TRUE
"SMOC2","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.493094552590502,1,1,TRUE
"CHPF","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.385059202379819,1,1,TRUE
"CHPF","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.355717506405279,1,0.94,TRUE
"NBL1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.299967433321735,1,0.84,TRUE
"NBL1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.438568152924564,1,1,TRUE
"COL12A1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.358390829625453,1,0.94,TRUE
"COL12A1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.424271071065278,1,1,TRUE
"FKBP10","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.370379774501975,1,1,TRUE
"FKBP10","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.36937508658727,1,0.92,TRUE
"SULF2","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.388359944129588,1,1,TRUE
"SULF2","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.32134869520731,1,0.93,TRUE
"COL16A1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.434255073878672,1,1,TRUE
"COL16A1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.304178030752127,1,0.88,TRUE
"MMP2","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.390995046848433,1,0.98,TRUE
"MMP2","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.423885980080878,1,1,TRUE
"SERF2","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.449752120492771,1,0.98,TRUE
"SERF2","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.431258068952307,1,1,TRUE
"MXRA5","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.343019917593382,1,0.95,TRUE
"MXRA5","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.364846226794463,1,1,TRUE
"P4HA2","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.405319930689954,1,1,TRUE
"P4HA2","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.41857474254036,1,0.99,TRUE
"NREP","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.346677553501022,1,0.95,TRUE
"NREP","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.361883837098327,1,1,TRUE
"PYCR1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.351380864009327,1,0.97,TRUE
"PYCR1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.393406140701824,1,1,TRUE
"EMILIN1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.419514514831816,1,0.97,TRUE
"EMILIN1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.375660656232519,1,1,TRUE
"MYL9","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.452985328085239,1,1,TRUE
"MYL9","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.482336345521787,1,1,TRUE
"RARRES2","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.447965620618193,1,1,TRUE
"RARRES2","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.417341094564592,1,1,TRUE
"LINC00152","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.505988160717609,1,1,TRUE
"LINC00152","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.4922820103447,1,1,TRUE
"P3H4","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.398669521523455,1,1,TRUE
"P3H4","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.421689501802537,1,1,TRUE
"PPIB","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.441584278500604,1,1,TRUE
"PPIB","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.449400505137083,1,1,TRUE
"VCAN","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.431188474484221,1,1,TRUE
"VCAN","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.400927108654011,1,0.97,TRUE
"CPXM1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.502769999167192,1,1,TRUE
"CPXM1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.462432393779132,1,1,TRUE
"IGFBP4","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.557617676112941,1,1,TRUE
"IGFBP4","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.515722282334368,1,1,TRUE
"ARMC9","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.466095500414919,1,0.99,TRUE
"ARMC9","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.426397084389453,1,1,TRUE
"SERPINF1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.473919768504331,1,1,TRUE
"SERPINF1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.495925109025812,1,1,TRUE
"COPZ2","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.474182690496252,1,0.99,TRUE
"COPZ2","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.471127308444178,1,1,TRUE
"PPIC","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.406107884446193,1,1,TRUE
"PPIC","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.427601255685675,1,1,TRUE
"FOXP1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.373805786485617,1,0.98,TRUE
"FOXP1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.424794916695614,1,1,TRUE
"OLFML2B","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.413504159447206,1,1,TRUE
"OLFML2B","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.412021791431066,1,0.99,TRUE
"LRRC15","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.508141909644342,1,1,TRUE
"LRRC15","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.494917084434103,1,1,TRUE
"ASPN","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.473357496342399,1,1,TRUE
"ASPN","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.452551519805928,1,1,TRUE
"COL5A3","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.413403363967715,1,0.98,TRUE
"COL5A3","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.426348888510006,1,1,TRUE
"SFRP4","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.475723506751292,1,1,TRUE
"SFRP4","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.493485614498263,1,1,TRUE
"SEPT11","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.415905690653407,1,1,TRUE
"SEPT11","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.377173436107843,1,0.94,TRUE
"BASP1","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.49567015117618,1,1,TRUE
"BASP1","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.529847889978138,1,0.99,TRUE
"NNMT","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.516484632404788,1,1,TRUE
"NNMT","D2_late_increasing","clean_D2",1,"five_donors_n43",100,0.490472346178024,1,1,TRUE
"MARCKS","D2_late_increasing","clean_D2",1,"all_6_donors_n11",100,0.389182767185917,1,0.99,TRUE
